event_id,shipment_id,device_id,latitude,longitude,temperature_c,humidity_pct,battery_level,recorded_at,raw_payload
IOT-0000865,SHP-000305,DEV-943,25.423176,57.302528,5.94,41.95,76,2026-08-31T19:36:20.247341,"{""event_id"": ""IOT-0000865"", ""temp"": 5.939821702400635, ""lat"": 25.42317573019517, ""lon"": 57.30252837711845}"
IOT-0000866,SHP-000331,DEV-733,24.552759,54.829621,4.85,60.83,66,2026-08-31T20:55:20.247341,"{""event_id"": ""IOT-0000866"", ""temp"": 4.852289441849562, ""lat"": 24.55275925236982, ""lon"": 54.82962136403939}"
IOT-0000867,SHP-000041,DEV-430,-21.653872,-48.304825,6.30,41.88,48,2026-08-30T01:01:20.247341,"{""event_id"": ""IOT-0000867"", ""temp"": 6.299260680004458, ""lat"": -21.653872154262388, ""lon"": -48.304824896293574}"
IOT-0000868,SHP-000295,DEV-670,29.431878,120.546951,4.02,46.11,39,2026-08-30T16:18:20.247341,"{""event_id"": ""IOT-0000868"", ""temp"": 4.021367439292467, ""lat"": 29.431878436438645, ""lon"": 120.54695130381002}"
IOT-0000869,SHP-000427,DEV-439,53.694599,7.823756,3.94,59.85,36,2026-08-29T13:57:20.247341,"{""event_id"": ""IOT-0000869"", ""temp"": 3.9423860665740094, ""lat"": 53.6945991538999, ""lon"": 7.8237562391819}"
IOT-0000870,SHP-000207,DEV-334,-24.678622,-45.095245,2.70,47.08,91,2026-09-01T13:53:20.247341,"{""event_id"": ""IOT-0000870"", ""temp"": 2.6964779846589493, ""lat"": -24.678622424801794, ""lon"": -45.09524548766476}"
IOT-0000871,SHP-000485,DEV-595,54.492912,9.099177,3.06,73.20,25,2026-08-29T20:08:20.247341,"{""event_id"": ""IOT-0000871"", ""temp"": 3.0629616430665543, ""lat"": 54.492912387368456, ""lon"": 9.09917749764727}"
IOT-0000872,SHP-000170,DEV-543,33.180075,119.219965,6.07,64.29,38,2026-08-30T15:39:20.247341,"{""event_id"": ""IOT-0000872"", ""temp"": 6.066625737374787, ""lat"": 33.18007485870495, ""lon"": 119.21996527064552}"
IOT-0000873,SHP-000337,DEV-197,-24.655304,-44.081773,2.91,59.54,58,2026-08-31T23:36:20.247341,"{""event_id"": ""IOT-0000873"", ""temp"": 2.9065405157098074, ""lat"": -24.655304063944946, ""lon"": -44.081773219746175}"
IOT-0000874,SHP-000172,DEV-951,28.768502,119.708583,15.76,55.91,48,2026-08-30T05:00:20.247341,"{""event_id"": ""IOT-0000874"", ""temp"": 15.757209427272272, ""lat"": 28.768502269970927, ""lon"": 119.70858261790643}"
IOT-0000875,SHP-000457,DEV-429,44.053670,-85.398352,3.90,67.26,32,2026-08-28T19:53:20.247341,"{""event_id"": ""IOT-0000875"", ""temp"": 3.8996962994612216, ""lat"": 44.053670266819196, ""lon"": -85.39835217799825}"
IOT-0000876,SHP-000230,DEV-562,-25.482256,-47.055212,2.72,48.73,64,2026-08-30T23:37:20.247341,"{""event_id"": ""IOT-0000876"", ""temp"": 2.719027716206713, ""lat"": -25.482256350938066, ""lon"": -47.055211642306375}"
IOT-0000877,SHP-000221,DEV-709,26.161856,53.666640,5.07,60.45,60,2026-08-29T06:44:20.247341,"{""event_id"": ""IOT-0000877"", ""temp"": 5.065062113068494, ""lat"": 26.161856474075286, ""lon"": 53.66664005437046}"
IOT-0000878,SHP-000317,DEV-687,31.738549,-117.798321,5.31,54.74,67,2026-08-29T15:21:20.247341,"{""event_id"": ""IOT-0000878"", ""temp"": 5.3076360945056935, ""lat"": 31.738548733114413, ""lon"": -117.7983213415293}"
IOT-0000879,SHP-000146,DEV-879,53.420994,11.807708,3.30,44.13,80,2026-08-31T07:34:20.247341,"{""event_id"": ""IOT-0000879"", ""temp"": 3.302415905723919, ""lat"": 53.42099375997839, ""lon"": 11.807707693896448}"
IOT-0000880,SHP-000442,DEV-573,51.933136,3.807525,3.44,63.36,55,2026-08-28T12:39:20.247341,"{""event_id"": ""IOT-0000880"", ""temp"": 3.438851863330565, ""lat"": 51.93313641669922, ""lon"": 3.807525222206853}"
IOT-0000881,SHP-000150,DEV-644,33.635622,-120.558691,4.95,73.41,45,2026-08-28T10:05:20.247341,"{""event_id"": ""IOT-0000881"", ""temp"": 4.945627536090247, ""lat"": 33.635621925739535, ""lon"": -120.55869051913298}"
IOT-0000882,SHP-000480,DEV-597,51.610958,4.212402,2.19,47.45,19,2026-09-01T17:44:20.247341,"{""event_id"": ""IOT-0000882"", ""temp"": 2.188403241366881, ""lat"": 51.61095817950128, ""lon"": 4.212402025417229}"
IOT-0000883,SHP-000055,DEV-898,-31.958701,150.103373,4.50,49.24,51,2026-08-31T18:46:20.247341,"{""event_id"": ""IOT-0000883"", ""temp"": 4.498105930945819, ""lat"": -31.95870088393964, ""lon"": 150.10337285172284}"
IOT-0000884,SHP-000348,DEV-231,34.859374,139.526877,4.99,43.51,67,2026-08-28T16:23:20.247341,"{""event_id"": ""IOT-0000884"", ""temp"": 4.988442212374951, ""lat"": 34.859373615787945, ""lon"": 139.52687748588994}"
IOT-0000885,SHP-000460,DEV-197,-21.983312,-43.882961,6.49,49.98,89,2026-08-31T10:57:20.247341,"{""event_id"": ""IOT-0000885"", ""temp"": 6.491098349604533, ""lat"": -21.983311899200768, ""lon"": -43.88296082277902}"
IOT-0000886,SHP-000457,DEV-742,0.581236,102.037871,5.77,65.29,92,2026-09-02T01:13:20.247341,"{""event_id"": ""IOT-0000886"", ""temp"": 5.766044793907177, ""lat"": 0.5812355965309948, ""lon"": 102.03787077752244}"
IOT-0000887,SHP-000174,DEV-635,0.338722,103.212675,15.42,53.46,75,2026-08-29T04:39:20.247341,"{""event_id"": ""IOT-0000887"", ""temp"": 15.423663042893912, ""lat"": 0.3387224294673581, ""lon"": 103.21267481395739}"
IOT-0000888,SHP-000142,DEV-336,52.758666,9.854635,6.42,62.12,67,2026-08-29T23:30:20.247341,"{""event_id"": ""IOT-0000888"", ""temp"": 6.4180891121537975, ""lat"": 52.758665515405994, ""lon"": 9.854635431166573}"
IOT-0000889,SHP-000406,DEV-634,-24.048776,-48.243332,4.88,73.09,67,2026-08-29T22:40:20.247341,"{""event_id"": ""IOT-0000889"", ""temp"": 4.878734133453779, ""lat"": -24.04877568633242, ""lon"": -48.24333162903878}"
IOT-0000890,SHP-000097,DEV-964,36.642465,138.598633,2.21,47.56,90,2026-08-31T21:28:20.247341,"{""event_id"": ""IOT-0000890"", ""temp"": 2.212893421339502, ""lat"": 36.64246484113886, ""lon"": 138.59863296947188}"
IOT-0000891,SHP-000446,DEV-922,33.546477,139.071683,4.18,68.15,56,2026-08-29T15:58:20.247341,"{""event_id"": ""IOT-0000891"", ""temp"": 4.1796018132268475, ""lat"": 33.54647693993735, ""lon"": 139.07168288124976}"
IOT-0000892,SHP-000410,DEV-227,-22.768668,-45.059026,5.82,52.92,67,2026-08-31T04:04:20.247341,"{""event_id"": ""IOT-0000892"", ""temp"": 5.821627844539062, ""lat"": -22.76866841869215, ""lon"": -45.05902631672655}"
IOT-0000893,SHP-000464,DEV-504,36.440698,137.596808,2.27,47.02,57,2026-08-28T09:36:20.247341,"{""event_id"": ""IOT-0000893"", ""temp"": 2.2669905180992234, ""lat"": 36.440697691424376, ""lon"": 137.59680848781335}"
IOT-0000894,SHP-000246,DEV-122,32.590773,120.134115,6.25,40.59,63,2026-08-28T20:55:20.247341,"{""event_id"": ""IOT-0000894"", ""temp"": 6.254712062249733, ""lat"": 32.59077283258195, ""lon"": 120.13411463367329}"
IOT-0000895,SHP-000337,DEV-813,-33.861790,150.803751,2.72,57.25,31,2026-09-01T01:49:20.247341,"{""event_id"": ""IOT-0000895"", ""temp"": 2.719433622841151, ""lat"": -33.86178993020352, ""lon"": 150.80375126465725}"
IOT-0000896,SHP-000485,DEV-885,-35.695589,149.338060,12.36,60.73,96,2026-08-31T03:17:20.247341,"{""event_id"": ""IOT-0000896"", ""temp"": 12.356365729467973, ""lat"": -35.695589107412964, ""lon"": 149.33806003747497}"
IOT-0000897,SHP-000481,DEV-737,51.413891,7.543452,5.57,58.34,59,2026-09-01T10:51:20.247341,"{""event_id"": ""IOT-0000897"", ""temp"": 5.5691159917585775, ""lat"": 51.413891314160935, ""lon"": 7.543452311325887}"
IOT-0000898,SHP-000256,DEV-791,22.806864,52.858846,2.62,55.36,94,2026-08-28T12:39:20.247341,"{""event_id"": ""IOT-0000898"", ""temp"": 2.6154640956442137, ""lat"": 22.80686394199328, ""lon"": 52.8588461596758}"
IOT-0000899,SHP-000358,DEV-408,35.934515,-116.353220,5.26,74.71,89,2026-08-28T05:41:20.247341,"{""event_id"": ""IOT-0000899"", ""temp"": 5.26149898012863, ""lat"": 35.93451478618324, ""lon"": -116.35322030837966}"
IOT-0000900,SHP-000348,DEV-844,34.802658,142.051455,5.20,44.92,20,2026-08-31T07:29:20.247341,"{""event_id"": ""IOT-0000900"", ""temp"": 5.202494982864216, ""lat"": 34.80265819814222, ""lon"": 142.0514554824661}"
IOT-0000901,SHP-000325,DEV-271,32.735646,-120.375459,3.20,42.13,92,2026-08-28T18:06:20.247341,"{""event_id"": ""IOT-0000901"", ""temp"": 3.2027540141533253, ""lat"": 32.73564643377738, ""lon"": -120.37545932765512}"
IOT-0000902,SHP-000198,DEV-687,-31.828082,149.849425,2.25,40.93,39,2026-08-29T19:25:20.247341,"{""event_id"": ""IOT-0000902"", ""temp"": 2.247044422189842, ""lat"": -31.828082270341156, ""lon"": 149.84942483967276}"
IOT-0000903,SHP-000267,DEV-515,-22.383969,-43.910595,6.44,73.19,39,2026-08-29T00:45:20.247341,"{""event_id"": ""IOT-0000903"", ""temp"": 6.440885940502915, ""lat"": -22.38396882954455, ""lon"": -43.910595125762015}"
IOT-0000904,SHP-000120,DEV-437,36.010079,-119.833773,2.87,61.84,16,2026-08-29T08:48:20.247341,"{""event_id"": ""IOT-0000904"", ""temp"": 2.8738440140792134, ""lat"": 36.0100791821198, ""lon"": -119.83377331264025}"
IOT-0000905,SHP-000182,DEV-722,0.956991,101.884096,5.01,55.68,43,2026-08-29T14:59:20.247341,"{""event_id"": ""IOT-0000905"", ""temp"": 5.005929255036753, ""lat"": 0.9569910930560601, ""lon"": 101.88409589304715}"
IOT-0000906,SHP-000220,DEV-117,0.231290,104.514613,6.24,41.97,65,2026-08-30T03:36:20.247341,"{""event_id"": ""IOT-0000906"", ""temp"": 6.240328834333717, ""lat"": 0.23129041615187917, ""lon"": 104.51461251633698}"
IOT-0000907,SHP-000152,DEV-274,-0.563962,101.819380,2.53,60.71,69,2026-08-30T15:22:20.247341,"{""event_id"": ""IOT-0000907"", ""temp"": 2.533783491313406, ""lat"": -0.5639620881780842, ""lon"": 101.81938003476837}"
IOT-0000908,SHP-000376,DEV-904,54.429791,11.674690,13.86,65.09,68,2026-08-30T14:48:20.247341,"{""event_id"": ""IOT-0000908"", ""temp"": 13.858275093523453, ""lat"": 54.42979128749156, ""lon"": 11.674689868196914}"
IOT-0000909,SHP-000487,DEV-290,-34.436634,150.748540,2.83,52.89,47,2026-08-29T20:17:20.247341,"{""event_id"": ""IOT-0000909"", ""temp"": 2.826947740750952, ""lat"": -34.43663431762866, ""lon"": 150.74853953727276}"
IOT-0000910,SHP-000171,DEV-734,53.975887,9.863578,4.87,60.22,73,2026-08-29T02:43:20.247341,"{""event_id"": ""IOT-0000910"", ""temp"": 4.865392516805956, ""lat"": 53.97588703779952, ""lon"": 9.863577979383424}"
IOT-0000911,SHP-000111,DEV-185,24.067246,57.768343,5.36,64.04,69,2026-08-28T19:21:20.247341,"{""event_id"": ""IOT-0000911"", ""temp"": 5.355988036369158, ""lat"": 24.067246473051583, ""lon"": 57.76834257494372}"
IOT-0000912,SHP-000211,DEV-364,55.566964,7.900133,5.06,73.74,64,2026-09-01T00:26:20.247341,"{""event_id"": ""IOT-0000912"", ""temp"": 5.055776326654551, ""lat"": 55.566963909746356, ""lon"": 7.900133171783134}"
IOT-0000913,SHP-000048,DEV-583,33.063156,119.343653,5.52,42.18,72,2026-08-29T03:33:20.247341,"{""event_id"": ""IOT-0000913"", ""temp"": 5.516546399388579, ""lat"": 33.06315567125344, ""lon"": 119.34365327897032}"
IOT-0000914,SHP-000152,DEV-387,3.203309,104.974406,4.96,45.25,78,2026-08-29T15:59:20.247341,"{""event_id"": ""IOT-0000914"", ""temp"": 4.9577647978520885, ""lat"": 3.203309411452894, ""lon"": 104.97440585556085}"
IOT-0000915,SHP-000233,DEV-946,35.743876,140.548231,2.64,73.36,50,2026-08-28T05:41:20.247341,"{""event_id"": ""IOT-0000915"", ""temp"": 2.643278247801537, ""lat"": 35.74387634155297, ""lon"": 140.5482306352348}"
IOT-0000916,SHP-000026,DEV-270,-22.896589,-46.822656,2.51,40.57,61,2026-09-01T04:56:20.247341,"{""event_id"": ""IOT-0000916"", ""temp"": 2.5103407907565507, ""lat"": -22.896589485714102, ""lon"": -46.822655610553895}"
IOT-0000917,SHP-000032,DEV-500,26.741562,55.905833,3.86,72.89,44,2026-09-02T02:03:20.247341,"{""event_id"": ""IOT-0000917"", ""temp"": 3.8562488366245127, ""lat"": 26.741562005082887, ""lon"": 55.90583277502977}"
IOT-0000918,SHP-000471,DEV-198,55.179454,10.621541,2.10,48.70,59,2026-08-28T03:04:20.247341,"{""event_id"": ""IOT-0000918"", ""temp"": 2.097541668477192, ""lat"": 55.1794536502598, ""lon"": 10.621541287085348}"
IOT-0000919,SHP-000058,DEV-955,31.268854,123.237204,4.43,68.37,62,2026-08-30T11:32:20.247341,"{""event_id"": ""IOT-0000919"", ""temp"": 4.43174498608283, ""lat"": 31.268854131021886, ""lon"": 123.23720402682082}"
IOT-0000920,SHP-000417,DEV-156,-25.121768,-48.782261,2.74,58.15,81,2026-08-29T09:01:20.247341,"{""event_id"": ""IOT-0000920"", ""temp"": 2.7376742331996056, ""lat"": -25.121768263598238, ""lon"": -48.782260682255036}"
IOT-0000921,SHP-000364,DEV-497,51.083833,8.194073,3.51,53.74,80,2026-08-30T22:37:20.247341,"{""event_id"": ""IOT-0000921"", ""temp"": 3.5142118115484187, ""lat"": 51.083832914995085, ""lon"": 8.194073261068189}"
IOT-0000922,SHP-000356,DEV-850,-24.134300,-46.472380,4.68,45.99,68,2026-09-02T02:47:20.247341,"{""event_id"": ""IOT-0000922"", ""temp"": 4.681504674497591, ""lat"": -24.134300216457937, ""lon"": -46.472379876889036}"
IOT-0000923,SHP-000324,DEV-307,-23.750580,-46.054373,2.57,46.78,21,2026-08-29T18:24:20.247341,"{""event_id"": ""IOT-0000923"", ""temp"": 2.5746930740712477, ""lat"": -23.750579581455273, ""lon"": -46.05437316985227}"
IOT-0000924,SHP-000332,DEV-302,50.926485,2.025794,4.94,53.55,86,2026-09-01T05:12:20.247341,"{""event_id"": ""IOT-0000924"", ""temp"": 4.940906461034271, ""lat"": 50.926485495921504, ""lon"": 2.0257936690287877}"
IOT-0000925,SHP-000012,DEV-485,32.754579,-117.804338,3.10,48.18,96,2026-09-01T16:43:20.247341,"{""event_id"": ""IOT-0000925"", ""temp"": 3.0994846033696497, ""lat"": 32.754578549597156, ""lon"": -117.80433756509895}"
IOT-0000926,SHP-000500,DEV-527,-23.267429,-45.179390,6.08,65.02,95,2026-08-31T09:17:20.247341,"{""event_id"": ""IOT-0000926"", ""temp"": 6.078202401353111, ""lat"": -23.26742863065552, ""lon"": -45.17939006352593}"
IOT-0000927,SHP-000261,DEV-917,53.594203,9.970328,2.44,51.05,71,2026-08-30T02:32:20.247341,"{""event_id"": ""IOT-0000927"", ""temp"": 2.4399851920750257, ""lat"": 53.59420322557903, ""lon"": 9.970327855159368}"
IOT-0000928,SHP-000263,DEV-594,37.576066,142.079768,12.75,56.58,68,2026-08-31T18:28:20.247341,"{""event_id"": ""IOT-0000928"", ""temp"": 12.750213911840202, ""lat"": 37.57606601368642, ""lon"": 142.07976777909042}"
IOT-0000929,SHP-000322,DEV-995,-23.168132,-44.818882,6.25,65.21,74,2026-08-28T11:47:20.247341,"{""event_id"": ""IOT-0000929"", ""temp"": 6.25282430425589, ""lat"": -23.168132457685815, ""lon"": -44.818881776883764}"
IOT-0000930,SHP-000158,DEV-135,24.435261,56.699503,5.11,40.18,22,2026-08-30T03:37:20.247341,"{""event_id"": ""IOT-0000930"", ""temp"": 5.105470301754159, ""lat"": 24.4352608247875, ""lon"": 56.69950291311349}"
IOT-0000931,SHP-000363,DEV-607,-32.720511,153.265263,4.88,56.83,31,2026-08-28T06:34:20.247341,"{""event_id"": ""IOT-0000931"", ""temp"": 4.87695720227153, ""lat"": -32.72051073784381, ""lon"": 153.26526313870158}"
IOT-0000932,SHP-000277,DEV-820,33.199579,-116.243795,3.80,62.03,33,2026-08-30T02:29:20.247341,"{""event_id"": ""IOT-0000932"", ""temp"": 3.796635328396226, ""lat"": 33.1995794515605, ""lon"": -116.24379464340426}"
IOT-0000933,SHP-000179,DEV-261,2.332376,103.475962,2.58,66.31,95,2026-09-01T20:23:20.247341,"{""event_id"": ""IOT-0000933"", ""temp"": 2.5845239237827706, ""lat"": 2.332376311365586, ""lon"": 103.47596234085195}"
IOT-0000934,SHP-000410,DEV-986,53.472519,5.423529,4.72,46.12,17,2026-08-29T02:47:20.247341,"{""event_id"": ""IOT-0000934"", ""temp"": 4.71945059250281, ""lat"": 53.472519483107504, ""lon"": 5.423529256012819}"
IOT-0000935,SHP-000163,DEV-343,28.748214,121.110533,6.42,46.61,77,2026-09-01T21:19:20.247341,"{""event_id"": ""IOT-0000935"", ""temp"": 6.4185795481073145, ""lat"": 28.748213740705637, ""lon"": 121.11053327098274}"
IOT-0000936,SHP-000086,DEV-150,-31.664798,151.097433,2.72,47.32,22,2026-08-29T15:11:20.247341,"{""event_id"": ""IOT-0000936"", ""temp"": 2.7242655410496166, ""lat"": -31.664797844241875, ""lon"": 151.09743319877992}"
IOT-0000937,SHP-000430,DEV-461,52.319774,9.988573,2.67,47.90,70,2026-08-31T13:51:20.247341,"{""event_id"": ""IOT-0000937"", ""temp"": 2.674858425541875, ""lat"": 52.319774348181895, ""lon"": 9.988572883770244}"
IOT-0000938,SHP-000499,DEV-348,40.322673,-88.593537,5.76,54.74,92,2026-08-30T16:20:20.247341,"{""event_id"": ""IOT-0000938"", ""temp"": 5.7557373766292095, ""lat"": 40.32267299738398, ""lon"": -88.59353660691032}"
IOT-0000939,SHP-000276,DEV-166,53.398449,3.292660,5.32,47.15,56,2026-08-29T07:07:20.247341,"{""event_id"": ""IOT-0000939"", ""temp"": 5.321007980532789, ""lat"": 53.398448801669915, ""lon"": 3.292660476188124}"
IOT-0000940,SHP-000014,DEV-493,-32.834795,151.865745,6.31,61.87,80,2026-09-01T06:32:20.247341,"{""event_id"": ""IOT-0000940"", ""temp"": 6.305732161346193, ""lat"": -32.834795032529776, ""lon"": 151.86574488895135}"
IOT-0000941,SHP-000045,DEV-535,51.539708,9.699347,4.83,68.15,80,2026-09-01T00:06:20.247341,"{""event_id"": ""IOT-0000941"", ""temp"": 4.825077347000194, ""lat"": 51.539707702599856, ""lon"": 9.69934718480754}"
IOT-0000942,SHP-000160,DEV-969,27.057163,55.062691,5.34,52.75,85,2026-08-28T14:06:20.247341,"{""event_id"": ""IOT-0000942"", ""temp"": 5.341127584681672, ""lat"": 27.057162625840963, ""lon"": 55.0626906664152}"
IOT-0000943,SHP-000435,DEV-660,-22.083275,-44.122190,2.03,41.14,64,2026-09-01T01:48:20.247341,"{""event_id"": ""IOT-0000943"", ""temp"": 2.0289249901962854, ""lat"": -22.083274897491933, ""lon"": -44.122189763942714}"
IOT-0000944,SHP-000033,DEV-638,35.228054,-117.440631,3.22,42.89,75,2026-09-01T07:28:20.247341,"{""event_id"": ""IOT-0000944"", ""temp"": 3.223841215441788, ""lat"": 35.22805353358116, ""lon"": -117.44063096560251}"
IOT-0000945,SHP-000490,DEV-929,25.314319,55.662195,2.78,60.59,19,2026-08-28T22:08:20.247341,"{""event_id"": ""IOT-0000945"", ""temp"": 2.7825503066307804, ""lat"": 25.31431855634084, ""lon"": 55.66219452836232}"
IOT-0000946,SHP-000373,DEV-604,53.393224,5.755825,2.75,52.59,70,2026-08-28T12:06:20.247341,"{""event_id"": ""IOT-0000946"", ""temp"": 2.7508553399538354, ""lat"": 53.39322350955363, ""lon"": 5.755824932796537}"
IOT-0000947,SHP-000478,DEV-248,25.431693,53.050749,2.35,59.55,68,2026-09-02T03:03:20.247341,"{""event_id"": ""IOT-0000947"", ""temp"": 2.348404194145262, ""lat"": 25.431693423160816, ""lon"": 53.050749239933836}"
IOT-0000948,SHP-000405,DEV-321,54.217900,6.803466,4.51,60.90,37,2026-08-31T08:33:20.247341,"{""event_id"": ""IOT-0000948"", ""temp"": 4.511996041764387, ""lat"": 54.21790037884064, ""lon"": 6.803466047197238}"
IOT-0000949,SHP-000314,DEV-411,40.239662,-87.813607,13.51,46.65,55,2026-08-29T08:06:20.247341,"{""event_id"": ""IOT-0000949"", ""temp"": 13.511708870501792, ""lat"": 40.23966248969625, ""lon"": -87.81360695689025}"
IOT-0000950,SHP-000250,DEV-696,32.415740,-116.225161,3.56,58.11,33,2026-08-28T15:01:20.247341,"{""event_id"": ""IOT-0000950"", ""temp"": 3.564968735251157, ""lat"": 32.415740029123896, ""lon"": -116.22516071901553}"
IOT-0000951,SHP-000486,DEV-219,53.337019,11.143305,3.83,41.29,34,2026-08-29T05:53:20.247341,"{""event_id"": ""IOT-0000951"", ""temp"": 3.8349215458100865, ""lat"": 53.33701856057195, ""lon"": 11.143304780285415}"
IOT-0000952,SHP-000291,DEV-793,2.281914,105.801941,3.28,54.48,25,2026-08-30T00:29:20.247341,"{""event_id"": ""IOT-0000952"", ""temp"": 3.2830697556941604, ""lat"": 2.281914307631017, ""lon"": 105.80194127963034}"
IOT-0000953,SHP-000420,DEV-819,25.782743,54.297424,5.96,41.17,45,2026-08-29T04:05:20.247341,"{""event_id"": ""IOT-0000953"", ""temp"": 5.960161062503036, ""lat"": 25.78274297135363, ""lon"": 54.297423888665854}"
IOT-0000954,SHP-000412,DEV-865,-36.020541,151.512392,5.51,57.36,42,2026-08-28T06:56:20.247341,"{""event_id"": ""IOT-0000954"", ""temp"": 5.512574215536516, ""lat"": -36.020541284673335, ""lon"": 151.51239221546018}"
IOT-0000955,SHP-000123,DEV-658,52.441053,12.303286,4.18,45.44,29,2026-09-01T00:06:20.247341,"{""event_id"": ""IOT-0000955"", ""temp"": 4.176125225419872, ""lat"": 52.44105299534592, ""lon"": 12.303286293938129}"
IOT-0000956,SHP-000177,DEV-314,53.428609,5.177873,4.27,44.85,49,2026-08-29T12:35:20.247341,"{""event_id"": ""IOT-0000956"", ""temp"": 4.270277422131071, ""lat"": 53.42860880921804, ""lon"": 5.177872948037769}"
IOT-0000957,SHP-000211,DEV-350,-32.910526,152.544243,4.27,50.25,65,2026-08-30T21:26:20.247341,"{""event_id"": ""IOT-0000957"", ""temp"": 4.268607603459149, ""lat"": -32.910525694919734, ""lon"": 152.54424267533673}"
IOT-0000958,SHP-000307,DEV-106,2.852583,102.984666,3.30,57.28,66,2026-08-30T13:54:20.247341,"{""event_id"": ""IOT-0000958"", ""temp"": 3.3000380195739365, ""lat"": 2.8525825365693454, ""lon"": 102.98466585218017}"
IOT-0000959,SHP-000395,DEV-297,36.469374,-120.619850,2.77,62.82,65,2026-08-28T23:23:20.247341,"{""event_id"": ""IOT-0000959"", ""temp"": 2.7744055331986077, ""lat"": 36.46937389711959, ""lon"": -120.61985019058173}"
IOT-0000960,SHP-000396,DEV-617,51.663557,5.496334,5.51,66.78,85,2026-08-31T06:30:20.247341,"{""event_id"": ""IOT-0000960"", ""temp"": 5.513051188217472, ""lat"": 51.6635574844584, ""lon"": 5.49633357166086}"
IOT-0000961,SHP-000452,DEV-199,-24.195935,-45.639221,2.19,44.26,64,2026-09-01T06:50:20.247341,"{""event_id"": ""IOT-0000961"", ""temp"": 2.1862236978226095, ""lat"": -24.195934981146422, ""lon"": -45.639221423133236}"
IOT-0000962,SHP-000406,DEV-453,-0.597637,102.639045,5.01,69.75,90,2026-08-30T22:58:20.247341,"{""event_id"": ""IOT-0000962"", ""temp"": 5.014252683436407, ""lat"": -0.5976367817211803, ""lon"": 102.63904517138334}"
IOT-0000963,SHP-000252,DEV-574,33.364814,140.476962,5.86,68.39,21,2026-09-01T02:00:20.247341,"{""event_id"": ""IOT-0000963"", ""temp"": 5.864596500020198, ""lat"": 33.36481423125271, ""lon"": 140.4769619740993}"
